"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","symbol"
"ENSG000001710972",6.18498465602775e-51,0.848345190284222,0.562,0.181,1.65367934748214e-46,"10","ENSG00000171097","KYAT1"
"ENSG000001025432",6.31367282847238e-51,0.725331095460621,0.405,0.109,1.68808670414866e-46,"10","ENSG00000102543","CDADC1"
"ENSG000001189226",7.19514558561267e-51,1.0573442078903,0.812,0.364,1.92376607522526e-46,"10","ENSG00000118922","KLF12"
"ENSG000001258273",8.23811967881566e-51,0.993899251016826,0.595,0.199,2.20262605852494e-46,"10","ENSG00000125827","TMX4"
"ENSG000001492125",1.05622708002473e-50,0.990161422400526,0.743,0.295,2.82403434386213e-46,"10","ENSG00000149212","SESN3"
"ENSG000001378154",1.07286770804152e-50,0.763131696823108,0.694,0.248,2.86852639099061e-46,"10","ENSG00000137815","RTF1"
"ENSG000001635905",1.33070472528232e-50,1.04038354592483,0.809,0.36,3.55790522398734e-46,"10","ENSG00000163590","PPM1L"
"ENSG000001454511",1.59951683714946e-50,1.02872261208517,0.309,0.072,4.2766281674865e-46,"10","ENSG00000145451","GLRA3"
"ENSG000001126402",1.9218105299501e-50,0.960066085205956,0.326,0.078,5.13834481392759e-46,"10","ENSG00000112640","PPP2R5D"
"ENSG000001048122",2.080743630719e-50,0.786789036887464,0.536,0.169,5.56328424545338e-46,"10","ENSG00000104812","GYS1"
"ENSG000001863142",2.09264374363473e-50,0.974739066240626,0.589,0.203,5.59510157735618e-46,"10","ENSG00000186314","PRELID2"
"ENSG000001310673",2.51488909300854e-50,0.960236298640352,0.711,0.267,6.72405896797692e-46,"10","ENSG00000131067","GGT7"
"ENSG000000854912",2.63348421985707e-50,0.780958332688676,0.447,0.128,7.04114675863184e-46,"10","ENSG00000085491","SLC25A24"
"ENSG000002042174",2.75545810661935e-50,0.872710732979515,0.921,0.499,7.36726833966817e-46,"10","ENSG00000204217","BMPR2"
"ENSG000001315043",3.02685488390906e-50,0.687643197291152,0.526,0.164,8.09290190310766e-46,"10","ENSG00000131504","DIAPH1"
"ENSG000001235702",3.47874272536464e-50,0.968240943097067,0.359,0.092,9.30111442480744e-46,"10","ENSG00000123570","RAB9B"
"ENSG000002316723",3.86060489428202e-50,0.379125771920282,0.592,0.2,1.03220993058418e-45,"10","ENSG00000231672","DIRC3"
"ENSG000002571513",4.28318493526996e-50,1.05422519361163,0.757,0.321,1.14519515614313e-45,"10","ENSG00000257151","PWAR6"
"ENSG000002560612",4.96665399400761e-50,0.829053375556587,0.444,0.128,1.32793427837782e-45,"10","ENSG00000256061","DYX1C1"
"ENSG000001060123",5.59217104922066e-50,0.82618341204948,0.424,0.12,1.49517877343013e-45,"10","ENSG00000106012","IQCE"
"ENSG000001440573",5.75234735778582e-50,1.20576922114379,0.349,0.089,1.53800511305119e-45,"10","ENSG00000144057","ST6GAL2"
"ENSG000001438505",5.85797493957753e-50,1.02235713435525,0.793,0.335,1.56624675959484e-45,"10","ENSG00000143850","PLEKHA6"
"ENSG000001392002",5.97044163837465e-50,1.16020367825628,0.293,0.067,1.59631698085223e-45,"10","ENSG00000139200","PIANP"
"ENSG000002833741",6.39342121859081e-50,1.09123552120646,0.306,0.072,1.70940903121463e-45,"10","ENSG00000283374","TXNRD3NB"
"ENSG000001632142",6.49018156106168e-50,0.671854022498616,0.572,0.184,1.73527984398106e-45,"10","ENSG00000163214","DHX57"
"ENSG000000960922",6.49987261974721e-50,1.03398080410944,0.378,0.1,1.73787094234181e-45,"10","ENSG00000096092","TMEM14A"
"ENSG000001633284",6.69815952795157e-50,0.789098974635518,0.704,0.258,1.79088691298841e-45,"10","ENSG00000163328","GPR155"
"ENSG000001100022",9.11161150324561e-50,1.01797016769238,0.345,0.087,2.43617156762278e-45,"10","ENSG00000110002","VWA5A"
"ENSG000000823975",1.11764372556786e-49,1.05164105295225,0.865,0.439,2.98824402905078e-45,"10","ENSG00000082397","EPB41L3"
"ENSG000001355032",1.23379187178637e-49,0.757452050374595,0.5,0.154,3.29878932759522e-45,"10","ENSG00000135503","ACVR1B"
"ENSG000001684901",1.31373663598451e-49,0.782506800830006,0.339,0.084,3.51253764363179e-45,"10","ENSG00000168490","PHYHIP"
"ENSG000001602095",1.41859114726814e-49,0.575066464200546,0.76,0.288,3.79288715045083e-45,"10","ENSG00000160209","PDXK"
"ENSG000000217622",1.51894020140958e-49,1.17052684873238,0.546,0.185,4.0611904165088e-45,"10","ENSG00000021762","OSBPL5"
"ENSG000001752641",1.55732624452096e-49,0.555762361944252,0.319,0.076,4.16382317997569e-45,"10","ENSG00000175264","CHST1"
"ENSG000001260012",1.56583976648276e-49,0.77010654166393,0.428,0.121,4.18658578364495e-45,"10","ENSG00000126001","CEP250"
"ENSG000002515553",1.89424796707006e-49,1.13482223620431,0.786,0.338,5.06465078955522e-45,"10","ENSG00000251555","RP11-745L13.2"
"ENSG00000014919",1.89643406347524e-49,0.796285032970232,0.434,0.123,5.07049575551376e-45,"10","ENSG00000014919","COX15"
"ENSG000001731531",1.91774810075791e-49,0.854821382381465,0.411,0.113,5.12748309699644e-45,"10","ENSG00000173153","ESRRA"
"ENSG000001968732",2.19057199793231e-49,1.14627971016968,0.326,0.081,5.85693235087163e-45,"10","ENSG00000196873","CBWD3"
"ENSG000001421883",3.35673225838609e-49,0.931265233909427,0.74,0.296,8.97489503924689e-45,"10","ENSG00000142188","TMEM50B"
"ENSG000001343431",3.77670233050937e-49,1.66587251262795,0.253,0.055,1.00977690210829e-44,"10","ENSG00000134343","ANO3"
"ENSG000001725723",3.78321191990891e-49,0.538411224061926,0.464,0.136,1.01151737102604e-44,"10","ENSG00000172572","PDE3A"
"ENSG000002374612",4.41084759426499e-49,0.883554692139998,0.566,0.189,1.17932832127863e-44,"10","ENSG00000237461","RP11-554F20.1"
"ENSG000001698624",5.16983355549567e-49,0.83831147316037,0.957,0.642,1.38225839773288e-44,"10","ENSG00000169862","CTNND2"
"ENSG000001408363",5.30792861754835e-49,0.892744830587287,0.865,0.433,1.4191808744739e-44,"10","ENSG00000140836","ZFHX3"
"ENSG000001431622",5.42318572350089e-49,0.569187874305216,0.428,0.12,1.44999716689243e-44,"10","ENSG00000143162","CREG1"
"ENSG000001146313",6.09481833487603e-49,0.780901751110415,0.566,0.183,1.6295715781958e-44,"10","ENSG00000114631","PODXL2"
"ENSG000001144462",7.23522506585943e-49,1.02059221601711,0.385,0.105,1.93448212585884e-44,"10","ENSG00000114446","IFT57"
"ENSG000001573502",8.17826473385819e-49,0.84672230445778,0.507,0.159,2.18662264189166e-44,"10","ENSG00000157350","ST3GAL2"
"ENSG000001098195",8.27463050020662e-49,0.674910882479386,0.477,0.144,2.21238795684025e-44,"10","ENSG00000109819","PPARGC1A"
"ENSG000001669003",8.44713861639857e-49,0.667167114774387,0.487,0.147,2.25851145186648e-44,"10","ENSG00000166900","STX3"
"ENSG000001266022",8.79908722387109e-49,0.886896274478157,0.648,0.227,2.35261195104641e-44,"10","ENSG00000126602","TRAP1"
"ENSG000001558933",9.48609919189538e-49,0.945525393829882,0.421,0.12,2.53629834093707e-44,"10","ENSG00000155893","PXYLP1"
"ENSG000001387092",9.71572738976706e-49,0.978879451448622,0.773,0.332,2.59769403220202e-44,"10","ENSG00000138709","LARP1B"
"ENSG000000551182",1.41971890412542e-48,1.19226670359644,0.293,0.068,3.79590243396014e-44,"10","ENSG00000055118","KCNH2"
"ENSG000001749383",1.54871810199941e-48,0.799066324748419,0.658,0.227,4.14080758931583e-44,"10","ENSG00000174938","SEZ6L2"
"ENSG000001038552",1.55157474031298e-48,0.916174880708833,0.322,0.079,4.14844538317482e-44,"10","ENSG00000103855","CD276"
"ENSG000001773022",1.58921783712311e-48,1.04391154695103,0.441,0.13,4.24909173111606e-44,"10","ENSG00000177302","TOP3A"
"ENSG000002593452",1.91148373685272e-48,1.59682282247679,0.312,0.078,5.11073406722312e-44,"10","ENSG00000259345","RP11-624L4.1"
"ENSG000001737051",2.49582970798349e-48,1.08915468428863,0.25,0.053,6.67309989023547e-44,"10","ENSG00000173705","SUSD5"
"ENSG000001100131",2.75929746049016e-48,0.912982424466392,0.342,0.087,7.37753362011255e-44,"10","ENSG00000110013","SIAE"
"ENSG000001359315",3.24692616608181e-48,0.8765116798341,0.74,0.295,8.68130649025295e-44,"10","ENSG00000135931","ARMC9"
"ENSG000000759454",3.24908105912427e-48,0.954619412134331,0.799,0.356,8.68706802778057e-44,"10","ENSG00000075945","KIFAP3"
"ENSG000001880423",3.34080019935112e-48,0.99742849305238,0.345,0.089,8.93229749300509e-44,"10","ENSG00000188042","ARL4C"
"ENSG000001424082",3.43200360556798e-48,1.07546458443533,0.388,0.107,9.1761480402071e-44,"10","ENSG00000142408","CACNG8"
"ENSG00000129484",3.63221134049671e-48,0.786267131552232,0.266,0.058,9.71144346108605e-44,"10","ENSG00000129484","PARP2"
"ENSG000001232132",4.73787881574922e-48,0.659781530281231,0.618,0.213,1.26676665896687e-43,"10","ENSG00000123213","NLN"
"ENSG000002607601",4.76790474368779e-48,1.2429131772691,0.296,0.07,1.2747946913198e-43,"10","ENSG00000260760","PWRN3"
"ENSG000001357092",4.8907181277707e-48,0.741013358948504,0.49,0.151,1.30763130582205e-43,"10","ENSG00000135709","KIAA0513"
"ENSG000000051941",5.09304176061888e-48,0.799625266343872,0.368,0.097,1.36172657553667e-43,"10","ENSG00000005194","CIAPIN1"
"ENSG000001275273",5.22874812918231e-48,1.05986628780489,0.806,0.362,1.39801038729947e-43,"10","ENSG00000127527","EPS15L1"
"ENSG000001861661",5.61586282381077e-48,0.874077894668832,0.73,0.281,1.50151324320228e-43,"10","ENSG00000186166","CCDC84"
"ENSG000001362952",6.40611820913927e-48,0.68427260581624,0.461,0.137,1.71280382557757e-43,"10","ENSG00000136295","TTYH3"
"ENSG000000533281",6.47392452394082e-48,1.03981107192086,0.339,0.087,1.73093319996606e-43,"10","ENSG00000053328","METTL24"
"ENSG000001540963",7.23459447882328e-48,0.922709677990259,0.444,0.131,1.93431352580298e-43,"10","ENSG00000154096","THY1"
"ENSG000002338642",7.27092285848818e-48,0.841715968681063,0.454,0.135,1.94402664467398e-43,"10","ENSG00000233864","TTTY15"
"ENSG000001539333",7.56302005726586e-48,0.525927111035761,0.543,0.172,2.02212467271117e-43,"10","ENSG00000153933","DGKE"
"ENSG000001518354",7.58317537632569e-48,1.07660665680474,0.786,0.355,2.0275136003682e-43,"10","ENSG00000151835","SACS"
"ENSG000002065622",7.74914022526243e-48,0.841711515002285,0.612,0.213,2.07188762202842e-43,"10","ENSG00000206562","METTL6"
"ENSG000001532372",8.36064957773701e-48,0.859076752452833,0.52,0.169,2.23538687759954e-43,"10","ENSG00000153237","CCDC148"
"ENSG000001626943",9.03531097361071e-48,0.895119976150014,0.497,0.157,2.4157710950143e-43,"10","ENSG00000162694","EXTL2"
"ENSG000001083092",9.36291720423033e-48,1.00341490982567,0.414,0.118,2.50336317289506e-43,"10","ENSG00000108309","RUNDC3A"
"ENSG000001307031",9.66422367094349e-48,1.00222284486115,0.477,0.147,2.58392348290016e-43,"10","ENSG00000130703","OSBPL2"
"ENSG000001762612",1.10709622311813e-47,0.998260967465137,0.832,0.373,2.96004317175095e-43,"10","ENSG00000176261","ZBTB8OS"
"ENSG000001307021",1.20026773979123e-47,0.495268632514002,0.322,0.079,3.20915585587981e-43,"10","ENSG00000130702","LAMA5"
"ENSG000001005924",1.43338689327951e-47,0.78413084622665,0.776,0.317,3.83244653656143e-43,"10","ENSG00000100592","DAAM1"
"ENSG000001433741",1.61539478971651e-47,1.0424103268246,0.336,0.086,4.31908104926503e-43,"10","ENSG00000143374","TARS2"
"ENSG000001789745",1.67520404665763e-47,0.763839447063265,0.658,0.24,4.47899305954851e-43,"10","ENSG00000178974","FBXO34"
"ENSG000001985982",1.73735906684244e-47,1.16828192290067,0.309,0.076,4.64517693701663e-43,"10","ENSG00000198598","MMP17"
"ENSG000001122905",1.76543333077565e-47,0.867627467787372,0.681,0.257,4.72023909649487e-43,"10","ENSG00000112290","WASF1"
"ENSG000001078904",2.16848587740397e-47,0.945828468490211,0.859,0.393,5.79788069041499e-43,"10","ENSG00000107890","ANKRD26"
"ENSG000001570774",2.26066801988339e-47,0.942084517250912,0.776,0.323,6.04434808476222e-43,"10","ENSG00000157077","ZFYVE9"
"ENSG000001641692",2.62333691409046e-47,0.713960065837198,0.477,0.146,7.01401590720366e-43,"10","ENSG00000164169","PRMT9"
"ENSG000001742332",2.71189866286563e-47,0.930772856125537,0.368,0.1,7.25080345490382e-43,"10","ENSG00000174233","ADCY6"
"ENSG000001838332",3.19362192309556e-47,0.78594619354165,0.405,0.114,8.53878693578061e-43,"10","ENSG00000183833","MAATS1"
"ENSG000002374912",3.30870907395354e-47,0.796819994921186,0.579,0.197,8.84649545102959e-43,"10","ENSG00000237491","RP11-206L10.9"
"ENSG000001770305",3.52286177061665e-47,0.708951205208557,0.671,0.239,9.41907551609774e-43,"10","ENSG00000177030","DEAF1"
"ENSG00000163462",3.59976698618254e-47,1.34574591661327,0.276,0.063,9.62469699095626e-43,"10","ENSG00000163462","TRIM46"
"ENSG000002421732",4.52941870016284e-47,1.00237101278956,0.339,0.088,1.21103067786254e-42,"10","ENSG00000242173","ARHGDIG"
"ENSG000001189613",4.59901718299811e-47,0.958844252141203,0.632,0.231,1.2296392242182e-42,"10","ENSG00000118961","LDAH"
"ENSG000000088531",4.73987077228815e-47,0.65066322995971,0.336,0.085,1.26729924838668e-42,"10","ENSG00000008853","RHOBTB2"
"ENSG000000097802",5.079360113709e-47,0.650815087758426,0.405,0.113,1.35806851360237e-42,"10","ENSG00000009780","FAM76A"
"ENSG000001355491",5.68522869623316e-47,0.952208806330185,0.276,0.063,1.52005959651186e-42,"10","ENSG00000135549","PKIB"
"ENSG000001679722",5.78567819571496e-47,1.14848278680164,0.714,0.287,1.54691677918831e-42,"10","ENSG00000167972","ABCA3"
"ENSG000001362673",5.9389478575121e-47,1.08699663053223,0.609,0.225,1.58789648866301e-42,"10","ENSG00000136267","DGKB"
"ENSG000002045142",6.02416543959083e-47,0.888466144248898,0.533,0.173,1.6106811135834e-42,"10","ENSG00000204514","ZNF814"
"ENSG000001620761",6.53302043932356e-47,1.16761227448728,0.342,0.09,1.74673367486194e-42,"10","ENSG00000162076","FLYWCH2"
"ENSG000001033653",8.05461717453832e-47,0.859193482164888,0.711,0.267,2.15356299395631e-42,"10","ENSG00000103365","GGA2"
"ENSG000001434994",8.16969008745047e-47,1.24733979353303,0.418,0.125,2.18433003868163e-42,"10","ENSG00000143499","SMYD2"
"ENSG00000186532",9.42494348679514e-47,0.89072166242859,0.385,0.106,2.51994714006442e-42,"10","ENSG00000186532","SMYD4"
"ENSG000000053794",1.32218369442548e-46,0.835355085005747,0.441,0.132,3.53512254378539e-42,"10","ENSG00000005379","TSPOAP1"
"ENSG000001403981",1.51616248732878e-46,0.724870128104512,0.352,0.093,4.05376364237096e-42,"10","ENSG00000140398","NEIL1"
"ENSG000001182421",1.65642091047706e-46,0.651223518295884,0.326,0.082,4.42877258834251e-42,"10","ENSG00000118242","MREG"
"ENSG000001291164",1.7496975116375e-46,0.514720300858581,0.648,0.232,4.67816623686517e-42,"10","ENSG00000129116","PALLD"
"ENSG000001746723",1.82320519014769e-46,0.964925865282723,0.549,0.187,4.87470371689789e-42,"10","ENSG00000174672","BRSK2"
"ENSG000001231913",1.99111436420935e-46,0.552255248650058,0.352,0.093,5.32364247558655e-42,"10","ENSG00000123191","ATP7B"
"ENSG000001027633",2.24216647032883e-46,1.18331620854462,0.865,0.512,5.9948804917182e-42,"10","ENSG00000102763","VWA8"
"ENSG000001780533",2.72750241776263e-46,0.602156916138378,0.388,0.108,7.29252321437194e-42,"10","ENSG00000178053","MLF1"
"ENSG000001649461",3.30039595561284e-46,1.18322011745312,0.349,0.095,8.82426866652205e-42,"10","ENSG00000164946","FREM1"
"ENSG000002394071",3.3048421939172e-46,1.16211192870721,0.25,0.054,8.83615657387641e-42,"10","ENSG00000239407","LL0XNC01-237H1.2"
"ENSG000001621046",3.42345661856664e-46,0.802338146194475,0.668,0.249,9.15329596106162e-42,"10","ENSG00000162104","ADCY9"
"ENSG000001380312",4.16618501009629e-46,1.03442738583737,0.622,0.233,1.11391288614945e-41,"10","ENSG00000138031","ADCY3"
"ENSG000001495752",4.21775522265288e-46,1.41918051291063,0.286,0.069,1.1277012138807e-41,"10","ENSG00000149575","SCN2B"
"ENSG000002536411",4.2543019299814e-46,0.986003300382365,0.25,0.054,1.13747270701913e-41,"10","ENSG00000253641","LINCR-0001"
"ENSG000001740995",4.29022216941911e-46,0.546821991034314,0.507,0.16,1.14707670143759e-41,"10","ENSG00000174099","MSRB3"
"ENSG000001842053",4.72733063214774e-46,0.845452605908541,0.556,0.184,1.26394639111734e-41,"10","ENSG00000184205","TSPYL2"
"ENSG000001624093",5.38607101468723e-46,0.927831436284546,0.549,0.185,1.44007380719692e-41,"10","ENSG00000162409","PRKAA2"
"ENSG00000141179",6.01432198709356e-46,0.817698582360693,0.339,0.088,1.60804926968921e-41,"10","ENSG00000141179","PCTP"
"ENSG000000776163",6.34440969722856e-46,0.643156889167146,0.635,0.221,1.696304820748e-41,"10","ENSG00000077616","NAALAD2"
"ENSG000001415192",7.02226647622543e-46,0.563353308635154,0.395,0.112,1.87754338774839e-41,"10","ENSG00000141519","CCDC40"
"ENSG000001969123",8.11163521960559e-46,1.05628440536676,0.737,0.313,2.16880790866595e-41,"10","ENSG00000196912","ANKRD36B"
"ENSG000001374943",8.56083509524537e-46,0.960158013029825,0.355,0.096,2.28891047941575e-41,"10","ENSG00000137494","ANKRD42"
"ENSG000001877901",8.90598062112481e-46,0.887792000210646,0.342,0.09,2.38119203867014e-41,"10","ENSG00000187790","FANCM"
"ENSG00000279983",9.67579241226713e-46,1.12980321001408,0.257,0.057,2.58701661726786e-41,"10","ENSG00000279983","CH17-140K24.8"
"ENSG000001593632",9.88585428928452e-46,0.783728389902774,0.586,0.199,2.643180861326e-41,"10","ENSG00000159363","ATP13A2"
"ENSG000001154252",1.01406108403324e-45,0.772170347583447,0.382,0.106,2.71129512037968e-41,"10","ENSG00000115425","PECR"
"ENSG000000401991",1.03065242801912e-45,0.758580066543771,0.612,0.215,2.75565539679471e-41,"10","ENSG00000040199","PHLPP2"
"ENSG000001517463",1.55878983377803e-45,1.00189874923359,0.901,0.569,4.16773637857233e-41,"10","ENSG00000151746","BICD1"
"ENSG000000811771",1.56693020412429e-45,0.834430862742164,0.474,0.147,4.18950128676713e-41,"10","ENSG00000081177","EXD2"
"ENSG000002143571",1.69377579858671e-45,0.595496730136055,0.289,0.068,4.52864835268128e-41,"10","ENSG00000214357","NEURL1B"
"ENSG00000183150",1.91097073200044e-45,1.23391457567243,0.253,0.056,5.10936244614958e-41,"10","ENSG00000183150","GPR19"
"ENSG000001582014",1.93696601393856e-45,0.77017956490349,0.622,0.231,5.17886603146753e-41,"10","ENSG00000158201","ABHD3"
"ENSG000001100764",1.96053199092865e-45,0.816278451354548,0.717,0.269,5.24187438414592e-41,"10","ENSG00000110076","NRXN2"
"ENSG000000885384",2.08291581107086e-45,0.910183706970094,0.944,0.724,5.56909200406016e-41,"10","ENSG00000088538","DOCK3"
"ENSG000001767283",2.20063038295378e-45,1.0158031931743,0.819,0.407,5.88382545490352e-41,"10","ENSG00000176728","TTTY14"
"ENSG000001734823",2.67966401670044e-45,1.25405237808965,0.878,0.483,7.16461768145196e-41,"10","ENSG00000173482","PTPRM"
"ENSG000001849492",2.81944977966194e-45,0.472981643902856,0.372,0.102,7.53836287588214e-41,"10","ENSG00000184949","FAM227A"
"ENSG00000162728",2.96523816361719e-45,0.885340684972189,0.27,0.062,7.92815727806328e-41,"10","ENSG00000162728","KCNJ9"
"ENSG000002685331",3.37531440607252e-45,0.83440630660938,0.306,0.076,9.02457812751609e-41,"10","ENSG00000268533","AC004076.7"
"ENSG000001980102",3.70377790222822e-45,0.184783500342108,0.5,0.154,9.90279097718759e-41,"10","ENSG00000198010","DLGAP2"
"ENSG000001118503",4.05789539656531e-45,0.666025138817575,0.543,0.181,1.08495949217967e-40,"10","ENSG00000111850","SMIM8"
"ENSG000001722604",4.54088681423662e-45,1.33759413864435,0.914,0.59,1.21409690752244e-40,"10","ENSG00000172260","NEGR1"
"ENSG000000706692",4.99418072321216e-45,0.669708894359598,0.454,0.139,1.33529409996523e-40,"10","ENSG00000070669","ASNS"
"ENSG000001328322",5.38325869497157e-45,0.921527764035287,0.306,0.076,1.43932187727455e-40,"10","ENSG00000132832","LINC01260"
"ENSG000002577351",6.46851775508582e-45,0.978541336290909,0.411,0.122,1.72948759217729e-40,"10","ENSG00000257735","RP11-370I10.6"
"ENSG000002486361",7.27311326132989e-45,0.389403989245614,0.263,0.059,1.94461229268177e-40,"10","ENSG00000248636","RP11-768F21.1"
"ENSG000001052452",7.29822268477344e-45,0.754322849164967,0.391,0.112,1.95132579922787e-40,"10","ENSG00000105245","NUMBL"
"ENSG000001979655",7.50041844797445e-45,0.336273083755311,0.632,0.223,2.00538688043493e-40,"10","ENSG00000197965","MPZL1"
"ENSG00000007923",7.57294229940762e-45,0.781587021489746,0.589,0.207,2.02477758259261e-40,"10","ENSG00000007923","DNAJC11"
"ENSG000001567872",8.38973252251715e-45,0.839693580429295,0.401,0.117,2.24316278454541e-40,"10","ENSG00000156787","TBC1D31"
"ENSG000001077452",8.41977327584158e-45,0.947865959639926,0.859,0.43,2.25119478076176e-40,"10","ENSG00000107745","MICU1"
"ENSG000001440612",8.68999196644562e-45,0.594014020160022,0.474,0.148,2.32344315206857e-40,"10","ENSG00000144061","NPHP1"
